id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
18461,13,13442,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,9766,10.2396067990989,0,5103,0,1,4663,21.4454214025306
18462,13,13458,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,4405,22.7014755959137,0,2338,0,1,2067,48.3792936623125
18463,13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,2,4999,40.0080016003201,0,2552,0,2,2447,81.732733959951
18464,13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,4,5588,71.5819613457409,0,2847,0,4,2741,145.932141554177
18465,13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,13,5519,235.54991846349,1,2780,35.9712230215827,12,2739,438.116100766703
18466,13,13468,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,9360,10.6837606837607,0,4798,0,1,4562,21.9202104340202
18467,13,13473,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,2712,36.8731563421829,0,1396,0,1,1316,75.9878419452887
18468,13,13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,3351,29.8418382572366,0,1717,0,1,1634,61.1995104039168
18469,13,13580,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,1515,132.013201320132,0,771,0,2,744,268.817204301075
18470,13,13600,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,3,2427,123.609394313968,0,1225,0,3,1202,249.584026622296
18471,13,13620,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,2,607,329.489291598023,1,305,327.868852459016,1,302,331.12582781457
18472,13,13647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,1796,55.6792873051225,0,909,0,1,887,112.739571589628
18473,13,13647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,2105,47.5059382422803,0,1070,0,1,1035,96.6183574879227
18474,13,13650,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,1764,56.6893424036281,0,923,0,1,841,118.906064209275
18475,13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,2317,43.1592576607682,0,1201,0,1,1116,89.6057347670251
18476,13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,4,2455,162.932790224033,0,1273,0,4,1182,338.409475465313
18477,13,13654,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,4288,23.3208955223881,0,2220,0,1,2068,48.3558994197292
18478,13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,2,3224,62.0347394540943,0,1645,0,2,1579,126.66244458518
18479,13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,3717,53.8068334678504,0,1921,0,2,1796,111.358574610245
18480,13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,3,3756,79.872204472843407,0,1914,0,3,1842,162.866449511401
18481,13,13657,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,4,6628,60.3500301750151,0,3449,0,4,3179,125.825731362064
18482,13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,2219,45.0653447498873,0,1114,0,1,1105,90.4977375565611
18483,13,13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,4200,23.8095238095238,0,2032,0,1,2168,46.1254612546125
18484,13,13670,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,6242,16.0205062479974,0,3167,0,1,3075,32.520325203252
18485,13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,1531,65.3167864141084,0,777,0,1,754,132.62599469496
18486,13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,1708,58.5480093676815,0,868,0,1,840,119.047619047619
18487,13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,1581,63.2511068943707,0,806,0,1,775,129.032258064516
18488,13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,2512,39.8089171974522,0,1286,0,1,1226,81.5660685154976
18489,13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,2950,67.7966101694915,0,1515,0,2,1435,139.372822299652
18490,13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,5,2866,174.459176552687,0,1476,0,5,1390,359.712230215827
18491,13,13683,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,4,4371,91.5122397620682,0,2312,0,4,2059,194.269062651773
18492,13,13688,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,6057,16.5098233448902,0,3144,0,1,2913,34.3288705801579
18493,13,13760,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,5,952,525.210084033613,0,482,0,5,470,1063.82978723404
18494,13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,1547,64.6412411118293,0,811,0,1,736,135.869565217391
18495,13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,1474,67.842605156038,0,783,0,1,691,144.717800289436
18496,13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,3239,61.7474529175672,1,1645,60.790273556231,1,1594,62.7352572145546
18497,13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,4,3083,129.743756081739,1,1583,63.1711939355654,3,1500,200
18498,13,13810,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,4567,21.8962119553317,0,2512,0,1,2055,48.661800486618
18499,13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,5,6194,80.7232805941233,0,3169,0,5,3025,165.289256198347
18500,13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,9,7622,118.079244292837,0,3875,0,9,3747,240.192153722978
18501,13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,14,8126,172.286487816884,1,4106,24.3546030199708,13,4020,323.383084577114
18502,13,13836,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,6,13786,43.5224140432323,1,7080,14.1242937853107,5,6706,74.5600954369222
18503,13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,2,1679,119.118522930316,0,859,0,2,820,243.90243902439
18504,13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,3,2045,146.699266503668,0,1052,0,3,993,302.114803625378
18505,13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,4,1910,209.424083769634,0,982,0,4,928,431.034482758621
18506,13,13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,2,2028,98.6193293885602,1,1038,96.3391136801541,1,990,101.010101010101
18507,13,13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,5,2392,209.030100334448,1,1216,82.2368421052632,4,1176,340.136054421769
18508,13,13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,3,2371,126.528890763391,0,1209,0,3,1162,258.175559380379
18509,13,13873,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,2,3752,53.3049040511727,0,1906,0,2,1846,108.342361863489
18510,13,13894,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,1332,75.0750750750751,0,686,0,1,646,154.798761609907
18511,13,13894,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,3,1405,213.523131672598,0,739,0,3,666,450.45045045045
18512,15,15001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,12,14670,81.799591002045,6,7505,79.9467021985343,6,7165,83.7404047452896
18513,15,15001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,25,19672,127.084180561204,5,9925,50.3778337531486,20,9747,205.191340925413
18514,15,15001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,48,21343,224.898093051586,4,10723,37.3029935652336,44,10620,414.312617702448
18515,15,15001,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,14,34319,40.7937294210204,0,17767,0,14,16552,84.5819236346061
18516,15,15022,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,181,552.486187845304,0,92,0,1,89,1123.59550561798
18517,15,15022,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,290,344.827586206897,0,152,0,1,138,724.63768115942
18518,15,15051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,592,337.837837837838,0,312,0,2,280,714.285714285714
18519,15,15051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,527,189.753320683112,0,282,0,1,245,408.163265306122
18520,15,15087,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,595,168.067226890756,0,305,0,1,290,344.827586206897
18521,15,15087,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,762,262.46719160105,1,393,254.452926208651,1,369,271.0027100271
18522,15,15087,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,768,130.208333333333,0,398,0,1,370,270.27027027027
18523,15,15087,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,1247,80.1924619085806,0,656,0,1,591,169.204737732656
18524,15,15097,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,528,189.393939393939,0,269,0,1,259,386.100386100386
18525,15,15097,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,693,144.300144300144,0,350,0,1,343,291.545189504373
18526,15,15097,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,2,714,280.11204481792703,0,361,0,2,353,566.57223796034
18527,15,15097,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,1160,86.2068965517241,0,595,0,1,565,176.991150442478
18528,15,15104,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,751,133.155792276964,0,390,0,1,361,277.008310249307
18529,15,15109,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,651,153.609831029186,0,352,0,1,299,334.448160535117
18530,15,15162,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,381,262.46719160105,0,200,0,1,181,552.486187845304
18531,15,15162,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,2,365,547.945205479452,0,195,0,2,170,1176.47058823529
18532,15,15172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,341,293.255131964809,1,178,561.797752808989,0,163,0
18533,15,15172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,2,371,539.083557951482,2,193,1036.26943005181,0,178,0
18534,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,5,5661,88.3236177353824,3,2897,103.555402140145,2,2764,72.3589001447178
18535,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,8,7646,104.629871828407,2,3992,50.1002004008016,6,3654,164.203612479475
18536,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,12,8089,148.349610582272,1,4227,23.6574402649633,11,3862,284.826514759192
18537,15,15176,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,2,11959,16.7238063383226,0,6406,0,2,5553,36.0165676211057
18538,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,1,1,1073,93.1966449207828,0,556,0,1,517,193.423597678917
18539,15,15183,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,1226,81.5660685154976,0,657,0,1,569,175.746924428822
18540,15,15185,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,2,569,351.493848857645,0,312,0,2,257,778.210116731517
18541,15,15204,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,3,1135,264.31718061674,0,584,0,3,551,544.464609800363
18542,15,15204,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,2,1221,163.800163800164,0,677,0,2,544,367.647058823529
18543,15,15204,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,4,2192,182.481751824818,2,1370,145.985401459854,2,822,243.30900243309
18544,15,15215,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,1,179,558.659217877095,0,89,0,1,90,1111.11111111111
18545,15,15215,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,220,909.090909090909,1,109,917.431192660551,1,111,900.900900900901
18546,15,15215,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,220,454.545454545455,0,106,0,1,114,877.19298245614
18547,15,15223,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,2,920,217.391304347826,0,485,0,2,435,459.770114942529
18548,15,15224,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,589,169.779286926995,0,312,0,1,277,361.01083032491
18549,15,15224,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,587,170.357751277683,0,320,0,1,267,374.531835205993
18550,15,15224,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,822,121.654501216545,0,457,0,1,365,273.972602739726
18551,15,15232,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,672,148.809523809524,0,368,0,1,304,328.947368421053
18552,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,14,9079,154.20200462606,3,4630,64.7948164146868,11,4449,247.24657226343
18553,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,26,12028,216.162287994679,7,5991,116.841929561008,19,6037,314.725857213848
18554,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,34,12833,264.941946544066,3,6243,48.0538202787122,31,6590,470.40971168437
18555,15,15238,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,6,19018,31.5490587864129,0,9528,0,6,9490,63.2244467860906
18556,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,1,1,1738,57.5373993095512,0,894,0,1,844,118.483412322275
18557,15,15272,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,1,580,172.413793103448,0,304,0,1,276,362.31884057971
18558,15,15272,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,558,179.21146953405,0,293,0,1,265,377.358490566038
18559,15,15276,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,435,229.885057471264,1,228,438.59649122807,0,207,0
18560,15,15293,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,2,2,246,813.008130081301,0,128,0,2,118,1694.91525423729
18561,15,15293,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,3,2,301,664.451827242525,2,158,1265.82278481013,0,143,0
18562,15,15293,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,3,270,1111.11111111111,1,145,689.655172413793,2,125,1600
18563,15,15293,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2015,5,1,417,239.808153477218,1,223,448.430493273543,0,194,0
18564,15,15296,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2015,4,1,570,175.438596491228,0,308,0,1,262,381.679389312977
