id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
27677,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,5,3053,163.773337700622,2,1554,128.700128700129,3,1499,200.133422281521
27678,5,5031,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,4927,20.2963263649279,0,2498,0,1,2429,41.1692054343351
27679,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,3,3159,94.9667616334283,1,1656,60.3864734299517,2,1503,133.067198935462
27680,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,12,3878,309.437854564208,3,2032,147.637795275591,9,1846,487.540628385699
27681,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,7,4097,170.856724432512,0,2136,0,7,1961,356.960734319225
27682,5,5034,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,4,7915,50.5369551484523,1,4336,23.0627306273063,3,3579,83.8222967309304
27683,5,5038,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,975,102.564102564103,0,512,0,1,463,215.982721382289
27684,5,5038,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,2073,48.2392667631452,0,1071,0,1,1002,99.8003992015968
27685,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,5,1933,258.665287118469,1,946,105.708245243129,4,987,405.268490374873
27686,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,3,2280,131.578947368421,0,1176,0,3,1104,271.739130434783
27687,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,5,2212,226.039783001808,0,1169,0,5,1043,479.386385426654
27688,5,5040,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,3703,27.0051309748852,0,1938,0,1,1765,56.657223796034
27689,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,1,765,130.718954248366,0,398,0,1,367,272.479564032698
27690,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,777,128.700128700129,0,400,0,1,377,265.25198938992
27691,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,6,11411,52.5808430461835,1,5915,16.9061707523246,5,5496,90.9752547307132
27692,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,17,14109,120.490467077752,2,7248,27.5938189845475,15,6861,218.627022299956
27693,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,17,14381,118.211529100897,0,7275,0,17,7106,239.234449760766
27694,5,5045,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,2,25717,7.77695687677412,1,12664,7.89639924194567,1,13053,7.66107408258638
27695,5,5059,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,415,481.927710843374,0,212,0,2,203,985.221674876847
27696,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,4,3288,121.654501216545,1,1643,60.8642726719416,3,1645,182.370820668693
27697,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,13,4198,309.671272034302,1,2131,46.9263256687001,12,2067,580.55152394775
27698,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,10,4727,211.550666384599,1,2423,41.2711514651259,9,2304,390625
27699,5,5079,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,6,9582,62.6174076393237,1,4891,20.4457166223676,5,4691,106.587081645705
27700,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,45,35087,128.252629178898,14,18041,77.6010198991187,31,17046,181.860847119559
27701,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,53,42707,124.101435361884,10,21760,45.9558823529412,43,20947,205.279992361675
27702,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,74,47252,156.607127740625,6,23784,25.2270433905146,68,23468,289.756263848645
27703,5,5088,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,14,111732,12.5299824580246,2,56341,3.54981274737758,12,55391,21.6641692693759
27704,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,1,1,6961,14.3657520471197,0,3586,0,1,3375,29.6296296296296
27705,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,3,803,373.59900373599,1,418,239.234449760766,2,385,519.480519480519
27706,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,3,1071,280.11204481792703,1,541,184.842883548983,2,530,377.358490566038
27707,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,1140,175.438596491228,0,576,0,2,564,354.609929078014
27708,5,5091,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,1735,57.6368876080692,0,900,0,1,835,119.760479041916
27709,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,4,1381,289.645184648805,3,710,422.535211267606,1,671,149.03129657228
27710,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,1732,115.473441108545,1,897,111.482720178372,1,835,119.760479041916
27711,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,5,1789,279.485746226942,1,925,108.108108108108,4,864,462.962962962963
27712,5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,3,968,309.917355371901,0,526,0,3,442,678.733031674208
27713,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,3699,27.0343336036767,0,1903,0,1,1796,55.6792873051225
27714,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,4163,48.0422772039395,0,2197,0,2,1966,101.729399796541
27715,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,5,3792,131.856540084388,1,2052,48.7329434697856,4,1740,229.885057471264
27716,5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,1,944,105.932203389831,0,477,0,1,467,214.132762312634
27717,5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,921,108.5776330076,0,449,0,1,472,211.864406779661
27718,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,7,4445,157.48031496063,2,2279,87.7577885037297,5,2166,230.84025854109
27719,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,11,5611,196.043486009624,4,2843,140.696447414703,7,2768,252.890173410405
27720,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,17,6469,262.79177616324,2,3242,61.6903146206046,15,3227,464.828013634955
27721,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,4,1120,357.142857142857,1,595,168.067226890756,3,525,571.428571428571
27722,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,4,1153,346.921075455334,0,623,0,4,530,754.716981132075
27723,5,5134,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,1592,62.8140703517588,0,825,0,1,767,130.378096479791
27724,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,3,1251,239.808153477218,1,628,159.235668789809,2,623,321.027287319422
27725,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,5,1585,315.457413249211,2,789,253.485424588086,3,796,376.884422110553
27726,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,4,1647,242.865816636308,1,820,121.951219512195,3,827,362.756952841596
27727,5,5138,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,2,2580,77.5193798449612,1,1277,78.3085356303837,1,1303,76.7459708365311
27728,5,5142,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,380,263.157894736842,0,198,0,1,182,549.450549450549
27729,5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,3,4874,61.5510874025441,0,2506,0,3,2368,126.689189189189
27730,5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,5,6271,79.7321001435178,0,3228,0,5,3043,164.311534669734
27731,5,5147,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,2,10315,19.3892389723703,1,5276,18.9537528430629,1,5039,19.8452073824171
27732,5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,182,549.450549450549,0,99,0,1,83,1204.81927710843
27733,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,9,9450,95.2380952380952,1,4833,20.6910821435961,8,4617,173.272687892571
27734,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,14,11287,124.036502170639,2,5732,34.8918353105373,12,5555,216.021602160216
27735,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,22,10843,202.89587752467,3,5422,55.3301364810033,19,5421,350.488839697473
27736,5,5154,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,4,17463,22.9055717803356,0,8416,0,4,9047,44.2135514535205
27737,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,5,5764,86.7453157529493,1,2989,33.4560053529609,4,2775,144.144144144144
27738,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,11,7286,150.974471589349,2,3740,53.475935828877,9,3546,253.807106598985
27739,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,9,7392,121.753246753247,0,3726,0,9,3666,245.499181669394
27740,5,5172,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,11799,8.47529451648445,0,5699,0,1,6100,16.3934426229508
27741,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,2,648,308.641975308642,0,330,0,2,318,628.930817610063
27742,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,893,223.964165733483,0,445,0,2,448,446.428571428571
27743,5,5190,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,2,1581,126.502213788741,0,767,0,2,814,245.700245700246
27744,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,3,1874,160.08537886873,0,972,0,3,902,332.594235033259
27745,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,5,2455,203.665987780041,3,1280,234375,2,1175,170.212765957447
27746,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,9,2591,347.356233114628,0,1342,0,9,1249,720.576461168935
27747,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,1361,73.4753857457752,1,696,143.67816091954,0,665,0
27748,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,1528,130.890052356021,0,764,0,2,764,261.780104712042
27749,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,1452,137.741046831956,1,713,140.252454417952,1,739,135.31799729364
27750,5,5206,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,695,143.884892086331,0,353,0,1,342,292.397660818713
27751,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,1503,66.5335994677312,0,775,0,1,728,137.362637362637
27752,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,7,2051,341.296928327645,2,1055,189.57345971564,5,996,502.008032128514
27753,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,9,2254,399.290150842946,1,1149,87.0322019147084,8,1105,723.981900452489
27754,5,5209,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,3,3617,82.9416643627315,0,1814,0,3,1803,166.389351081531
27755,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,12,4365,274.914089347079,2,2223,89.9685110211426,10,2142,466.853408029879
27756,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,10,5607,178.348492955235,1,2873,34.8068221371389,9,2734,329.188002926116
27757,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,17,6596,257.731958762887,1,3361,29.753049687593,16,3235,494.590417310665
27758,5,5212,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,3,15257,19.663105459789,0,7703,0,3,7554,39.714058776807
27759,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,2,3083,64.8718780408693,0,1600,0,2,1483,134.861766689144
27760,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,3,3264,91.9117647058823,1,1685,59.3471810089021,2,1579,126.66244458518
27761,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,5,2784,179.597701149425,1,1417,70.5716302046577,4,1367,292.611558156547
27762,5,5234,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,4031,24.8077400148846,0,2004,0,1,2027,49.3339911198816
27763,5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,1472,67.9347826086957,0,806,0,1,666,150.15015015015
27764,5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,3,717,418.410041841004,0,337,0,3,380,789.473684210526
27765,5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,5,980,510.204081632653,2,496,403.225806451613,3,484,619.834710743802
27766,5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,1062,188.323917137476,1,575,173.913043478261,1,487,205.338809034908
27767,5,5240,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,1607,62.2277535780958,0,850,0,1,757,132.100396301189
27768,5,5250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,6205,16.116035455278,1,3120,32.0512820512821,0,3085,0
27769,5,5250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,1,7319,13.6630687252357,0,3729,0,1,3590,27.8551532033426
27770,5,5250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,6807,14.6907595122668,0,3496,0,1,3311,30.2023557837511
27771,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,4,4948,80.8407437348424,1,2535,39.4477317554241,3,2413,124.326564442603
27772,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,5,5666,88.2456759618779,1,2865,34.9040139616056,4,2801,142.806140664049
27773,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,10,5758,173.671413685307,1,2874,34.794711203897,9,2884,312.066574202496
27774,5,5148,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,4,11769,33.9875945279973,0,5920,0,4,5849,68.3877585912122
27775,5,5697,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,2,3458,57.8368999421631,1,1777,56.274620146314,1,1681,59.4883997620464
27776,5,5697,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,3887,51.4535631592488,0,1998,0,2,1889,105.876124933827
27777,5,5697,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,3657,54.6896363139185,1,1846,54.1711809317443,1,1811,55.2181115405853
27778,5,5697,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,2,6342,31.5357931251971,1,3039,32.9055610398157,1,3303,30.2755071147442
27779,5,5264,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,1141,175.284837861525,1,548,182.481751824818,1,593,168.634064080944
27780,5,5264,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,1171,85.397096498719,0,578,0,1,593,168.634064080944
27781,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,5,10676,46.8340202322967,3,5456,54.9853372434018,2,5220,38.3141762452107
27782,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,7,13392,52.2700119474313,6,6939,86.4677907479464,1,6453,15.4966682163335
27783,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,7,15465,45.2634982217911,1,7980,12.531328320802,6,7485,80.1603206412826
27784,5,5266,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,6,38691,15.5074823602388,0,18984,0,6,19707,30.4460344040189
27785,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,1,1,2109,47.4158368895211,0,1076,0,1,1033,96.8054211035818
27786,5,5282,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,4,1921,208.224882873503,1,954,104.82180293501,3,967,310.23784901758
27787,5,5282,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,6,2147,279.459711224965,1,1104,90.5797101449275,5,1043,479.386385426654
27788,5,5282,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,3655,27.359781121751,1,1918,52.1376433785193,0,1737,0
27789,5,5306,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,526,190.114068441065,1,276,362.31884057971,0,250,0
27790,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,2,3271,61.143381228982,1,1726,57.9374275782155,1,1545,64.7249190938511
27791,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,8,4052,197.433366238894,1,2096,47.7099236641221,7,1956,357.873210633947
27792,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,9,4502,199.911150599733,2,2286,87.4890638670166,7,2216,315.884476534296
27793,5,5308,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,9967,10.0331092605598,0,5044,0,1,4923,20.3128173877717
27794,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,1,627,159.489633173844,1,297,336.700336700337,0,330,0
27795,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,4,863,463.499420625724,0,447,0,4,416,961.538461538462
27796,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,915,109.289617486339,0,499,0,1,416,240.384615384615
27797,5,5313,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,1,1102,90.7441016333938,1,588,170.068027210884,0,514,0
27798,5,5313,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,2,1006,198.807157057654,1,525,190.47619047619,1,481,207.900207900208
27799,5,5313,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,1570,63.6942675159236,0,766,0,1,804,124.378109452736
27800,5,5315,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,657,304.41400304414,0,342,0,2,315,634.920634920635
27801,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,7,3795,184.453227931489,2,2013,99.3541977148535,5,1782,280.583613916947
27802,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,5,4349,114.968958381237,0,2296,0,5,2053,243.546030199708
27803,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,8,4624,173.010380622837,0,2425,0,8,2199,363.801728058208
27804,5,5318,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,1,10385,9.62927298988926,0,5336,0,1,5049,19.8059021588433
27805,5,5321,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,732,136.612021857924,0,373,0,1,359,278.551532033426
27806,5,5321,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,3,1498,200.267022696929,0,759,0,3,739,405.95399188092
27807,5,5347,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,476,210.084033613445,0,264,0,1,212,471.698113207547
27808,5,5353,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,1,494,202.429149797571,1,239,418.410041841004,0,255,0
27809,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,22,16118,136.493361459238,5,8316,60.1250601250601,17,7802,217.892847987695
27810,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,40,19489,205.243983785725,7,10013,69.9091181464097,33,9476,348.24820599409
27811,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,40,21931,182.390223884,5,11157,44.8149144035135,35,10774,324.856135140152
27812,5,5360,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2019,5,10,55138,18.1363125249374,1,27645,3.61729064930367,9,27493,32.7356054268359
27813,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,2,2049,97.6085895558809,0,1009,0,2,1040,192.307692307692
27814,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,3,2617,114.63507833397,1,1362,73.4214390602056,2,1255,159.362549800797
27815,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,3,2696,111.275964391691,1,1451,68.9179875947622,2,1245,160.642570281125
27816,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,2,2,980,204.081632653061,0,508,0,2,472,423.728813559322
27817,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,3,2,1242,161.030595813205,0,639,0,2,603,331.67495854063
27818,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2019,4,1,1333,75.0187546886722,0,707,0,1,626,159.744408945687
