"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"16",5,5030,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",10,2,1405,8,1357,0,0,0,4,6,0,0,10,1,9,0,0,0,0,1,0,7,2
"17",5,5030,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",2,0,2919,2,2775,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"18",5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",2,0,1135,2,1070,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"19",5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",5,0,1488,5,1433,0,0,0,1,4,0,0,5,0,5,0,0,0,0,0,0,5,0
"20",5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",9,0,1556,9,1501,0,0,0,2,7,0,0,9,0,9,0,0,0,0,0,0,9,0
"21",5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",7,1,1659,6,1490,0,0,0,4,3,0,0,7,0,7,0,1,0,0,0,0,5,1
"22",5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",5,1,2047,4,1850,0,0,0,2,3,0,0,5,0,5,0,0,0,0,0,0,5,0
"23",5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",12,1,2128,11,1936,0,0,0,5,7,0,0,12,0,12,0,0,0,0,0,0,11,1
"24",5,5034,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",2,0,4386,2,3556,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"25",5,5036,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,224,1,180,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"26",5,5038,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",3,0,655,3,619,0,0,0,2,1,0,0,3,1,2,0,0,0,0,0,0,3,0
"27",5,5038,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",1,0,1079,1,993,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"28",5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",6,1,1216,5,1125,0,0,0,4,2,0,0,6,0,6,0,0,0,0,0,0,5,1
"29",5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",7,0,1190,7,1047,0,0,0,2,5,0,0,7,0,7,0,0,0,0,0,0,6,1
"30",5,5040,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",3,0,1998,3,1776,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"31",5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",3,0,337,3,286,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"32",5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",1,1,407,0,372,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"33",5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",1,0,406,1,378,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"34",5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",5,1,6041,4,5661,0,0,0,1,4,0,0,5,0,5,0,0,0,0,0,0,3,2
"35",5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",22,4,7344,18,7001,0,0,0,2,20,0,0,22,0,22,0,0,3,0,0,0,17,2
"36",5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",22,1,7225,21,7119,0,0,0,1,21,0,0,22,0,22,0,0,2,0,0,0,17,3
"37",5,5045,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",6,0,12829,6,13315,0,0,0,2,4,0,0,6,0,6,0,0,1,0,0,0,4,1
"38",5,5051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",1,0,2007,1,1698,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"39",5,5055,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,358,1,310,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"40",5,5055,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",2,0,464,2,383,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"41",5,5059,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",1,0,208,1,198,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"42",5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",3,1,2177,2,2102,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,1,2,0
"43",5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",16,3,2442,13,2310,0,0,0,9,7,0,1,15,0,16,0,0,0,0,0,0,16,0
"44",5,5079,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",7,0,4982,7,4717,0,0,0,2,5,0,0,7,0,7,0,0,0,0,0,0,7,0
"45",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",20,5,18322,15,17323,0,0,0,0,20,0,0,20,0,20,0,0,0,0,0,0,20,0
"46",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",35,6,21815,29,20960,0,0,0,0,35,0,0,35,0,35,0,0,0,0,0,0,35,0
"47",5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",39,4,23345,35,23037,0,0,0,3,36,0,1,38,1,38,0,0,1,0,0,0,38,0
"48",5,5088,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",9,1,57090,8,55789,0,0,0,0,9,0,0,9,1,8,0,0,0,0,0,0,9,0
"49",5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",2,0,541,2,532,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,0
"50",5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",3,0,569,3,557,0,0,0,3,0,0,1,2,1,2,0,0,0,0,0,0,3,0
"51",5,5091,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",1,0,896,1,827,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"52",5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",4,1,714,3,664,0,0,0,1,3,0,0,4,0,4,0,0,0,0,0,0,4,0
"53",5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",4,0,913,4,847,0,0,0,2,2,0,0,4,0,4,0,0,0,0,0,0,4,0
"54",5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",1,0,934,1,868,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"55",5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,422,1,418,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"56",5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",3,0,528,3,443,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"57",5,5113,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",1,0,531,1,558,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"58",5,5113,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",1,0,976,1,813,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"59",5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,1946,1,1803,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"60",5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",2,2,2286,0,2027,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"61",5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",3,0,2125,3,1780,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"62",5,5120,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",1,0,2739,1,2495,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"63",5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",1,0,456,1,476,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"64",5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",13,2,2296,11,2198,0,0,0,1,12,0,1,12,0,13,0,0,0,0,0,0,13,0
"65",5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",14,6,2847,8,2784,0,0,0,4,10,0,0,14,0,14,0,0,0,0,0,0,14,0
"66",5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",18,0,3181,18,3186,0,0,0,4,14,0,0,18,0,18,0,0,0,0,0,0,18,0
"67",5,5129,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",3,0,7682,3,7767,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"68",5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,413,1,409,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"69",5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",4,0,601,4,527,0,0,0,2,2,0,1,3,0,4,0,0,0,0,0,0,4,0
"70",5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",5,0,624,5,528,0,0,0,1,3,1,1,4,0,5,0,0,0,0,0,0,4,1
"71",5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,1,630,0,618,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"72",5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",10,2,794,8,800,0,0,0,5,4,1,0,10,0,10,0,0,0,0,0,0,6,4
"73",5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",6,1,816,5,822,0,0,0,3,3,0,0,6,0,6,0,0,0,0,0,0,6,0
"74",5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",3,2,3180,1,3069,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,2,1
"75",5,5147,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",1,0,5375,1,5161,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"76",5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",1,0,138,1,127,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"77",5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",2,1,164,1,157,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"78",5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,4956,1,4697,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"79",5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",4,0,5823,4,5610,0,0,0,2,2,0,0,4,0,4,0,0,0,0,0,0,2,2
"80",5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",15,3,5401,12,5391,0,0,0,1,14,0,0,15,0,15,0,0,0,0,0,0,11,4
"81",5,5154,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",3,0,8607,3,9179,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"82",5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,3033,1,2830,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"83",5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",6,1,3764,5,3595,0,0,0,1,5,0,0,6,0,6,0,0,1,0,0,0,4,1
"84",5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",3,0,3683,3,3655,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,2,1
"85",5,5172,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",4,0,5764,4,6185,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0
"86",5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",3,1,331,2,321,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"87",5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",4,1,421,3,420,0,0,0,0,4,0,1,3,0,4,0,0,0,0,0,0,3,1
"88",5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",5,0,430,5,435,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,4,1
"89",5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",4,1,969,3,894,0,0,0,1,3,0,0,4,0,4,0,0,0,0,0,0,4,0
"90",5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",3,1,1278,2,1169,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"91",5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",3,0,1320,3,1220,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"92",5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",1,0,684,1,642,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"93",5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",1,0,753,1,747,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"94",5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",1,0,696,1,714,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"95",5,5206,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",2,0,236,2,188,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,1
"96",5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",3,2,773,1,724,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"97",5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",3,1,1062,2,1002,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,2,1
"98",5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",7,0,1145,7,1099,0,0,0,3,4,0,0,7,0,7,0,0,0,0,0,0,5,2
"99",5,5209,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",1,0,1817,1,1790,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"100",5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",8,2,2258,6,2168,0,0,0,2,5,1,0,8,0,8,0,0,0,0,0,0,7,1
"101",5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",12,6,2899,6,2745,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,12,0
"102",5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",17,2,3326,15,3189,0,0,0,3,14,0,0,17,0,17,0,0,0,0,0,0,16,1
"103",5,5212,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2021,"(18 a 28)",7,0,7796,7,7575,0,0,0,1,6,0,0,7,1,6,0,0,0,0,0,0,7,0
"104",5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",9,1,1603,8,1475,0,0,0,2,7,0,0,9,0,9,0,0,0,0,0,0,3,6
"105",5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",15,3,1710,12,1600,0,0,0,1,14,0,0,15,0,15,0,1,0,0,0,0,7,7
"106",5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(12 a 17)",6,1,1425,5,1369,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,5,1
"107",5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(01 a 05)",2,0,818,2,672,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"108",5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2021,"(06 a 11)",6,3,941,3,921,0,0,0,2,4,0,0,6,0,6,0,0,0,0,0,0,6,0
