id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
25255,13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,3024,33.0687830687831,0,1624,0,1,1400,71.4285714285714
25256,13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,4,2925,136.752136752137,0,1582,0,4,1343,297.840655249442
25257,13,13140,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,4782,20.9117524048515,0,2543,0,1,2239,44.6627958910228
25258,13,13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,2,1097,182.315405651778,0,561,0,2,536,373.134328358209
25259,13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,4,1336,299.40119760479,1,686,145.772594752187,3,650,461.538461538462
25260,13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,1282,78.003120124805,0,658,0,1,624,160.25641025641
25261,13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,1613,61.9962802231866,0,838,0,1,775,129.032258064516
25262,13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,2,1471,135.961930659415,0,764,0,2,707,282.885431400283
25263,13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,1661,180.614087898856,2,877,228.050171037628,1,784,127.551020408163
25264,13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,4,1596,250.62656641604,0,855,0,4,741,539.811066126856
25265,13,13222,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,2728,36.6568914956012,0,1464,0,1,1264,79.1139240506329
25266,13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,9,9429,95.4502068087814,4,4817,83.0392360390285,5,4612,108.412836079792
25267,13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,17,10253,165.805130205793,3,5314,56.4546480993602,14,4939,283.458189916987
25268,13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,27,9309,290.04189494038,3,4855,61.7919670442842,24,4454,538.841490794791
25269,13,13244,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,2,15705,12.7347978350844,0,8211,0,2,7494,26.6880170803309
25270,13,13248,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,831,120.336943441637,0,434,0,1,397,251.889168765743
25271,13,13268,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,6,1331,450.788880540947,1,692,144.508670520231,5,639,782.472613458529
25272,13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,16,12509,127.907906307459,3,6410,46.801872074883,13,6099,213.149696671586
25273,13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,24,14460,165.97510373444,9,7426,121.19579854565,15,7034,213.24992891669
25274,13,13430,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,49,13612,359.976491331178,4,6983,57.2819704997852,45,6629,678.835420123699
25275,13,13430,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,5,23851,20.9634816150266,0,12215,0,5,11636,42.9700928154005
25276,13,13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,2673,37.4111485222596,0,1374,0,1,1299,76.9822940723633
25277,13,13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,3017,99.4365263506795,0,1553,0,3,1464,204.918032786885
25278,13,13433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,18,2837,634.473034896017,0,1457,0,18,1380,1304.34782608696
25279,13,13433,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,2,4869,41.0761963442185,0,2544,0,2,2325,86.0215053763441
25280,13,13440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,1186,84.3170320404722,0,603,0,1,583,171.526586620926
25281,13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,8,5799,137.954819796517,2,2976,67.2043010752688,6,2823,212.539851222104
25282,13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,5,6296,79.4155019059721,1,3271,30.571690614491,4,3025,132.231404958678
25283,13,13442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,15,5740,261.324041811847,0,2996,0,15,2744,546.6472303207
25284,13,13458,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,2651,37.7216144851,0,1361,0,1,1290,77.5193798449612
25285,13,13458,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,2933,68.1895669962496,0,1513,0,2,1420,140.845070422535
25286,13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,4,5087,78.6318065657559,3,2598,115.473441108545,1,2489,40.1767778224186
25287,13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,5,5683,87.9816998064403,2,2901,68.9417442261289,3,2782,107.8360891445
25288,13,13468,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,12,5261,228.09351834252,1,2661,37.5798571965427,11,2600,423.076923076923
25289,13,13473,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,2851,35.0754121360926,0,1460,0,1,1391,71.8907260963336
25290,13,13549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,4,3132,127.713920817369,0,1651,0,4,1481,270.087778528022
25291,13,13580,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,1536,65.1041666666667,0,783,0,1,753,132.802124833997
25292,13,13580,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,1453,68.8231245698555,0,743,0,1,710,140.845070422535
25293,13,13620,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,592,168.918918918919,0,300,0,1,292,342.465753424658
25294,13,13647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,1772,56.4334085778781,0,901,0,1,871,114.810562571757
25295,13,13647,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,3095,32.3101777059774,0,1580,0,1,1515,66.006600660066
25296,13,13650,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,1622,61.652281134402,1,854,117.096018735363,0,768,0
25297,13,13650,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,2,2811,71.1490572749911,0,1508,0,2,1303,153.491941673062
25298,13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,2296,87.1080139372822,0,1187,0,2,1109,180.34265103697
25299,13,13654,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,10,2222,450.04500450045,0,1153,0,10,1069,935.453695042095
25300,13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,3234,30.9214594928881,0,1650,0,1,1584,63.1313131313131
25301,13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,3704,26.9978401727862,0,1920,0,1,1784,56.0538116591928
25302,13,13657,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,8,3561,224.65599550688,0,1835,0,8,1726,463.499420625724
25303,13,13657,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,6589,15.1768098345728,0,3390,0,1,3199,31.2597686777118
25304,13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,2488,40.1929260450161,0,1259,0,1,1229,81.366965012205
25305,13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,2530,79.0513833992095,0,1284,0,2,1246,160.513643659711
25306,13,13667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,2191,45.6412596987677,0,1115,0,1,1076,92.9368029739777
25307,13,13667,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,3799,26.3227165043432,0,1926,0,1,1873,53.3902829684997
25308,13,13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,3858,25.9201658890617,0,1955,0,1,1903,52.5486074619023
25309,13,13670,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,4296,23.2774674115456,0,2107,0,1,2189,45.6829602558246
25310,13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,1734,115.340253748558,0,876,0,2,858,233.100233100233
25311,13,13673,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,3,1554,193.050193050193,0,793,0,3,761,394.218134034166
25312,13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,2,2629,76.0745530620008,0,1346,0,2,1283,155.884645362432
25313,13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,3028,99.0752972258917,0,1558,0,3,1470,204.081632653061
25314,13,13683,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,5,2947,169.664065151001,0,1520,0,5,1427,350.385423966363
25315,13,13683,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,3,4758,63.0517023959647,0,2504,0,3,2254,133.096716947649
25316,13,13688,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,2,5595,35.7462019660411,0,2934,0,2,2661,75.1597143930853
25317,13,13688,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,6178,48.5594043379735,0,3307,0,3,2871,104.493207941484
25318,13,13744,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,2778,35.9971202303816,0,1407,0,1,1371,72.9394602479942
25319,13,13760,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,848,235.849056603774,0,433,0,2,415,481.927710843374
25320,13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,4,1536,260.416666666667,0,807,0,4,729,548.696844993141
25321,13,13780,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,2,1438,139.082058414465,0,762,0,2,676,295.85798816568
25322,13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,3426,29.1885580852306,0,1749,0,1,1677,59.6302921884317
25323,13,13810,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,3,3013,99.5685363425158,0,1526,0,3,1487,201.748486886348
25324,13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,6,6259,95.8619587793577,1,3199,31.2597686777118,5,3060,163.398692810458
25325,13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,16,7541,212.173451796844,2,3847,51.9885625162464,14,3694,378.992961559285
25326,13,13836,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,17,7869,216.037615961367,1,3988,25.0752256770311,16,3881,412.264880185519
25327,13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,1674,59.7371565113501,0,857,0,1,817,122.399020807834
25328,13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,2015,49.6277915632754,0,1038,0,1,977,102.354145342886
25329,13,13838,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,3,1959,153.139356814701,0,1012,0,3,947,316.789862724393
25330,13,13838,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,2826,35.3857041755131,0,1463,0,1,1363,73.3675715333822
25331,13,13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,5,2388,209.380234505863,0,1220,0,5,1168,428.082191780822
25332,13,13873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,5,2325,215.05376344086,0,1182,0,5,1143,437.445319335083
25333,13,13873,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,4,3926,101.884870096791,0,1994,0,4,1932,207.03933747412
25334,13,13894,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,1373,72.8332119446468,0,703,0,1,670,149.253731343284
25335,13,13894,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,1461,205.338809034908,0,760,0,3,701,427.960057061341
25336,15,15001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,25,14536,171.986791414419,7,7432,94.1872981700754,18,7104,253.378378378378
25337,15,15001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,48,19385,247.614134640186,6,9793,61.2682528336567,42,9592,437.864887406172
25338,15,15001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,63,21678,290.617215610296,8,10916,73.2869182850861,55,10762,511.057424270582
25339,15,15001,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,17,36113,47.0744607205162,0,18810,0,17,17303,98.2488585794371
25340,15,15047,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,1826,109.529025191676,1,937,106.723585912487,1,889,112.485939257593
25341,15,15047,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,1767,56.5930956423316,0,908,0,1,859,116.414435389988
25342,15,15051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,558,537.634408602151,1,293,341.296928327645,2,265,754.716981132075
25343,15,15051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,5,517,967.117988394584,1,277,361.01083032491,4,240,1666.66666666667
25344,15,15051,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,779,128.369704749679,0,418,0,1,361,277.008310249307
25345,15,15087,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,687,145.560407569141,0,355,0,1,332,301.204819277108
25346,15,15087,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,4,684,584.795321637427,0,356,0,4,328,1219.51219512195
25347,15,15087,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,1145,87.3362445414847,0,604,0,1,541,184.842883548983
25348,15,15104,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,490,612.244897959184,0,250,0,3,240,1250
25349,15,15106,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,2,260,769.230769230769,0,140,0,2,120,1666.66666666667
25350,15,15109,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,643,155.52099533437,0,339,0,1,304,328.947368421053
25351,15,15114,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,115,869.565217391304,0,56,0,1,59,1694.91525423729
25352,15,15131,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,2,336,595.238095238095,0,176,0,2,160,1250
25353,15,15172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,259,386.100386100386,1,132,757.575757575758,0,127,0
25354,15,15172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,327,305.810397553517,0,172,0,1,155,645.161290322581
25355,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,4,5669,70.5591815134945,0,2904,0,4,2765,144.665461121157
25356,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,8,7462,107.209863307424,4,3895,102.695763799743,4,3567,112.139052425007
25357,15,15176,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,18,7954,226.301232084486,4,4213,94.944220270591,14,3741,374.231488906709
25358,15,15176,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,6,12620,47.5435816164818,2,6717,29.7751972606818,4,5903,67.7621548365238
25359,15,15183,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,1262,79.2393026941363,1,666,150.15015015015,0,596,0
25360,15,15185,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,511,195.694716242661,0,282,0,1,229,436.681222707424
25361,15,15204,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,4,1126,355.239786856128,2,624,320.51282051282,2,502,398.406374501992
25362,15,15212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,368,271.739130434783,0,203,0,1,165,606.060606060606
25363,15,15215,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,206,485.436893203883,1,102,980.392156862745,0,104,0
25364,15,15218,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,448,223.214285714286,0,247,0,1,201,497.512437810945
25365,15,15223,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,730,136.986301369863,0,374,0,1,356,280.898876404494
25366,15,15223,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,865,115.606936416185,0,450,0,1,415,240.963855421687
25367,15,15224,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,560,178.571428571429,0,296,0,1,264,378.787878787879
25368,15,15224,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,2,554,361.01083032491,0,303,0,2,251,796.812749003984
25369,15,15236,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,1,198,505.050505050505,0,107,0,1,91,1098.9010989011
25370,15,15236,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,190,526.315789473684,0,105,0,1,85,1176.47058823529
25371,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,13,8878,146.429375985582,2,4528,44.1696113074205,11,4350,252.873563218391
25372,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,28,11361,246.457178065311,3,5660,53.0035335689046,25,5701,438.519557972286
25373,15,15238,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,37,12265,301.671422747656,2,5955,33.5852225020991,35,6310,554.675118858954
25374,15,15238,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,16,19711,81.1729491147075,2,9663,20.697505950533,14,10048,139.331210191083
25375,15,15276,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,415,481.927710843374,0,213,0,2,202,990.09900990099
25376,15,15276,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,413,242.130750605327,0,214,0,1,199,502.51256281407
25377,15,15293,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,220,454.545454545455,1,114,877.19298245614,0,106,0
25378,15,15293,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,270,740.740740740741,0,142,0,2,128,1562.5
25379,15,15293,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,250,400,0,134,0,1,116,862.068965517241
25380,15,15296,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,420,238.095238095238,0,214,0,1,206,485.436893203883
25381,15,15299,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,6,1859,322.754168908015,0,934,0,6,925,648.648648648649
25382,15,15299,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,4,1868,214.132762312634,2,929,215.285252960172,2,939,212.992545260916
25383,15,15322,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,3,852,352.112676056338,0,457,0,3,395,759.493670886076
25384,15,15322,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,875,114.285714285714,0,474,0,1,401,249.376558603491
25385,15,15325,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,353,283.28611898017,0,192,0,1,161,621.11801242236
25386,15,15332,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,918,108.932461873638,0,458,0,1,460,217.391304347826
25387,15,15367,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,2,834,239.808153477218,0,432,0,2,402,497.512437810945
25388,15,15367,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,3,792,378.787878787879,0,404,0,3,388,773.19587628866
25389,15,15367,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2018,5,1,1186,84.3170320404722,0,606,0,1,580,172.413793103448
25390,15,15368,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,383,261.096605744125,1,204,490.196078431373,0,179,0
25391,15,15377,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,1,421,237.529691211401,0,226,0,1,195,512.820512820513
25392,15,15407,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,2,1,1347,74.2390497401633,0,696,0,1,651,153.609831029186
25393,15,15407,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,3,8,1695,471.976401179941,1,898,111.358574610245,7,797,878.293601003764
25394,15,15407,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2018,4,7,1828,382.932166301969,0,992,0,7,836,837.320574162679
