id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
5415,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1648,0,-,849,0,-,799,0
5416,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,776,0,-,405,0,-,371,0
5417,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,10,19790,50.5305709954523,1,10132,"9,87",9,9658,"93,19"
5418,5,5051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,4550,0,-,2342,0,-,2208,0
5419,5,5055,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1084,0,-,559,0,-,525,0
5420,5,5059,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,446,224.215246636771,-,232,0,1,214,"467,29"
5421,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,8,4644,172.265288544358,3,2376,"126,26",5,2268,"220,46"
5422,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,32,36385,87.9483303559159,9,18563,"48,48",23,17822,"129,05"
5423,5,5086,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,710,0,-,365,0,-,345,0
5424,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,996,100.401606425703,-,511,0,1,485,"206,19"
5425,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1875,0,-,946,0,-,929,0
5426,5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,939,0,-,481,0,-,458,0
5427,5,5113,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,697,0,-,365,0,-,332,0
5428,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,4716,21.2044105173876,1,2410,"41,49",-,2306,0
5429,5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,891,0,-,465,0,-,426,0
5430,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,11,5768,190.707350901526,3,2946,"101,83",8,2822,"283,49"
5431,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,929,0,-,478,0,-,451,0
5432,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1844,0,-,937,0,-,907,0
5433,5,5142,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,445,0,-,228,0,-,217,0
5434,5,5145,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,486,0,-,253,0,-,233,0
5435,5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,6309,63.4014899350135,3,3213,"93,37",1,3096,"32,3"
5436,5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,332,0,-,169,0,-,163,0
5437,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,11362,8.80126738250308,-,5796,0,1,5566,"17,97"
5438,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,8632,46.339202965709,1,4391,"22,77",3,4241,"70,74"
5439,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,790,126.582278481013,-,405,0,1,385,"259,74"
5440,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2740,36.4963503649635,-,1400,0,1,1340,"74,63"
5441,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1304,76.6871165644172,-,666,0,1,638,"156,74"
5442,5,5206,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,283,706.713780918728,-,143,0,2,140,"1428,57"
5443,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2288,43.7062937062937,-,1180,0,1,1108,"90,25"
5444,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,5,4626,108.084738434933,-,2389,0,5,2237,"223,51"
5445,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2705,0,-,1379,0,-,1326,0
5446,5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2078,0,-,1063,0,-,1015,0
5447,5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1198,0,-,613,0,-,585,0
5448,5,5250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,5681,70.4101390600246,-,2913,0,4,2768,"144,51"
5449,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,4723,84.6919330933729,1,2426,"41,22",3,2297,"130,61"
5450,5,5697,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,2243,89.1662951404369,-,1155,0,2,1088,"183,82"
5451,5,5264,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,926,0,-,474,0,-,452,0
5452,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,16,14907,107.332125846918,2,7626,"26,23",14,7281,"192,28"
5453,5,5282,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1934,0,-,983,0,-,951,0
5454,5,5284,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,5,1974,253.292806484296,1,1010,"99,01",4,964,"414,94"
5455,5,5306,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,397,0,-,203,0,-,194,0
5456,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,4498,66.6963094708759,1,2284,"43,78",2,2214,"90,33"
5457,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,1092,183.150183150183,-,550,0,2,542,369
5458,5,5313,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,885,0,-,452,0,-,433,0
5459,5,5315,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,554,0,-,283,0,-,271,0
5460,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,4467,89.5455563017685,1,2278,"43,9",3,2189,"137,05"
5461,5,5321,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,458,0,-,235,0,-,223,0
5462,5,5347,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,625,0,-,324,0,-,301,0
5463,5,5353,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,402,0,-,206,0,-,196,0
5464,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,17,20566,82.6607021297287,4,10528,"37,99",13,10038,"129,51"
5465,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2897,34.5184673800483,1,1467,"68,17",-,1430,0
5466,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1437,0,-,741,0,-,696,0
5467,5,5368,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1101,90.8265213442325,1,561,"178,25",-,540,0
5468,5,5376,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,4512,88.6524822695036,1,2317,"43,16",3,2195,"136,67"
5469,5,5380,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,5045,59.4648166501487,-,2578,0,3,2467,"121,61"
5470,5,5390,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,634,0,-,323,0,-,311,0
5471,5,5400,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,1876,213.219616204691,-,958,0,4,918,"435,73"
5472,5,5411,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,734,136.239782016349,-,376,0,1,358,"279,33"
5473,5,5425,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,626,0,-,317,0,-,309,0
5474,5,5440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,5289,18.9071658158442,-,2704,0,1,2585,"38,68"
5475,5,5001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,260,145929,178.168835529607,60,74695,"80,33",200,71234,"280,76"
5476,5,5467,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,613,163.132137030995,1,313,"319,49",-,300,0
5477,5,5475,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,441,0,-,226,0,-,215,0
5478,5,5480,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2133,46.882325363338,-,1090,0,1,1043,"95,88"
5479,5,5483,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1748,0,-,902,0,-,846,0
5480,5,5495,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2690,0,-,1372,0,-,1318,0
5481,5,5490,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,6999,42.863266180883,1,3579,"27,94",2,3420,"58,48"
5482,5,5501,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,315,0,-,163,0,-,152,0
5483,5,5541,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1568,63.7755102040816,-,801,0,1,767,"130,38"
5484,5,5541,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1568,0,-,801,0,-,767,0
5485,5,5543,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1090,91.743119266055,-,571,0,1,519,"192,68"
5486,5,5576,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,764,0,-,390,0,-,374,0
5487,5,5579,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,4087,73.4034744311231,1,2090,"47,85",2,1997,"100,15"
5488,5,5585,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,1805,166.204986149584,-,935,0,3,870,"344,83"
5489,5,5591,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1946,51.3874614594039,1,1003,"99,7",-,943,0
5490,5,5604,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2779,0,-,1436,0,-,1343,0
5491,5,5607,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,1693,177.200236266982,-,870,0,3,823,"364,52"
5492,5,5615,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,9,9876,91.1300121506683,3,5035,"59,58",6,4841,"123,94"
5493,5,5628,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,944,0,-,482,0,-,462,0
5494,5,5631,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,2654,150.715900527506,-,1349,0,4,1305,"306,51"
5495,5,5642,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,1957,102.197240674502,-,1005,0,2,952,"210,08"
5496,5,5647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,657,0,-,338,0,-,319,0
5497,5,5649,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1572,0,-,807,0,-,765,0
5498,5,5649,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1572,0,-,807,0,-,765,0
5499,5,5656,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,1191,167.926112510495,1,609,"164,2",1,582,"171,82"
5500,5,5658,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,393,0,-,199,0,-,194,0
5501,5,5659,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,3328,30.0480769230769,-,1698,0,1,1630,"61,35"
5502,5,5660,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,1110,360.36036036036,1,574,"174,22",3,536,"559,7"
5503,5,5664,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2580,0,-,1309,0,-,1271,0
5504,5,5665,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,3822,0,-,1958,0,-,1864,0
5505,5,5664,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2580,0,-,1309,0,-,1271,0
5506,5,5667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1047,0,-,547,0,-,500,0
5507,5,5674,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1486,0,-,764,0,-,722,0
5508,5,5674,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1486,67.2947510094213,-,764,0,1,722,"138,5"
5509,5,5679,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,2134,93.7207122774133,2,1095,"182,65",-,1039,0
5510,5,5042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2538,0,-,1305,0,-,1233,0
5511,5,5686,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,3161,63.2711167352104,-,1589,0,2,1572,"127,23"
5512,5,5042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,2538,118.203309692671,2,1305,"153,26",1,1233,"81,1"
5513,5,5690,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1093,0,-,559,0,-,534,0
5514,5,5736,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,4178,23.9348970799426,-,2144,0,1,2034,"49,16"
5515,5,5756,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,3281,30.4785126485827,-,1676,0,1,1605,"62,31"
5516,5,5761,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1318,75.8725341426404,1,680,"147,06",-,638,0
5517,5,5789,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,1206,82.9187396351576,-,615,0,1,591,"169,2"
5518,5,5790,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,5310,18.8323917137476,-,2713,0,1,2597,"38,51"
5519,5,5792,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,785,0,-,406,0,-,379,0
5520,5,5809,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,1129,354.295837023915,2,581,"344,23",2,548,"364,96"
5521,5,5819,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,717,0,-,370,0,-,347,0
5522,5,5837,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,7,17910,39.0843104410944,2,9297,"21,51",5,8613,"58,05"
5523,5,5842,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,853,0,-,446,0,-,407,0
5524,5,5847,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,4531,88.2807327300817,1,2336,"42,81",3,2195,"136,67"
5525,5,5854,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,2547,117.785630153121,1,1304,"76,69",2,1243,"160,9"
5526,5,5856,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,613,489.396411092985,1,316,"316,46",2,297,"673,4"
5527,5,5858,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,1141,350.56967572305,1,578,"173,01",3,563,"532,86"
5528,5,5861,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1065,0,-,546,0,-,519,0
5529,5,5873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,565,0,-,290,0,-,275,0
5530,5,5885,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,971,0,-,497,0,-,474,0
5531,5,5887,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,5,4868,102.711585866886,1,2493,"40,11",4,2375,"168,42"
5532,5,5890,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2300,0,-,1175,0,-,1125,0
5533,5,5893,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,1772,112.866817155756,1,906,"110,38",1,866,"115,47"
5534,5,5895,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,3462,28.8850375505488,-,1775,0,1,1687,"59,28"
5535,81,81001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,10,11495,86.9943453675511,3,5815,"51,59",7,5680,"123,24"
5536,81,81065,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,5199,19.2344681669552,-,2637,0,1,2562,"39,03"
5537,81,81220,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,453,0,-,230,0,-,223,0
5538,81,81300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,3190,31.3479623824451,-,1614,0,1,1576,"63,45"
5539,81,81591,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,488,0,-,249,0,-,239,0
5540,81,81736,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,3,5913,50.7356671740233,-,3014,0,3,2899,"103,48"
5541,81,81794,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,4,6534,61.2182430364249,1,3379,"29,59",3,3155,"95,09"
5542,8,8078,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,5206,19.208605455244,1,2663,"37,55",-,2543,0
5543,8,8001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,87,100675,86.4166873603179,19,51508,"36,89",68,49167,"138,3"
5544,8,8137,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1901,0,-,976,0,-,925,0
5545,8,8141,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1292,0,-,675,0,-,617,0
5546,8,8296,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,4116,48.5908649173955,-,2118,0,2,1998,"100,1"
5547,8,8372,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1500,0,-,779,0,-,721,0
5548,8,8421,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2810,0,-,1438,0,-,1372,0
5549,8,8433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,8,11766,67.9925208227095,5,6022,"83,03",3,5744,"52,23"
5550,8,8436,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1361,0,-,705,0,-,656,0
5551,8,8520,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,2276,87.8734622144112,2,1172,"170,65",-,1104,0
5552,8,8549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,561,0,-,283,0,-,278,0
5553,8,8558,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1391,0,-,718,0,-,673,0
5554,8,8560,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2349,42.571306939123,1,1203,"83,13",-,1146,0
5555,8,8573,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,2247,89.0075656430797,1,1170,"85,47",1,1077,"92,85"
5556,8,8606,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2821,35.4484225451967,1,1438,"69,54",-,1383,0
5557,8,8634,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,2676,37.3692077727952,-,1358,0,1,1318,"75,87"
5558,8,8638,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,9997,10.0030009002701,-,5137,0,1,4860,"20,58"
5559,8,8675,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1245,0,-,635,0,-,610,0
5560,8,8685,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2079,0,-,1061,0,-,1018,0
5561,8,8758,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,30,54644,54.9008125320255,9,27900,"32,26",21,26744,"78,52"
5562,8,8770,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,783,0,-,402,0,-,381,0
5563,8,8832,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1002,0,-,513,0,-,489,0
5564,8,8849,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,905,0,-,462,0,-,443,0
5565,11,11001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,748,595589,125.589962205481,219,305224,"71,75",529,290365,"182,18"
5566,13,13006,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2335,0,-,1195,0,-,1140,0
5567,13,13042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2218,0,-,1141,0,-,1077,0
5568,13,13052,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,1,7220,13.8504155124654,-,3666,0,1,3554,"28,14"
5569,13,13062,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1063,0,-,564,0,-,499,0
5570,13,13074,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2263,0,-,1151,0,-,1112,0
5571,13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,2497,0,-,1323,0,-,1174,0
5572,13,13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,927,0,-,476,0,-,451,0
5573,13,13001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,71,84886,83.6415898970384,20,43269,"46,22",51,41617,"122,55"
5574,13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1194,0,-,611,0,-,583,0
5575,13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,2,1429,139.958012596221,-,740,0,2,689,"290,28"
5576,13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,0,1535,0,-,790,0,-,745,0
5577,13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2012,2,6,8912,67.3249551166966,2,4606,"43,42",4,4306,"92,89"
