id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
32459,5,5030,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,2,5694,35.1246926589392,0,2919,0,2,2775,72.0720720720721
32460,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,2,2205,90.702947845805,0,1135,0,2,1070,186.915887850467
32461,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,5,2921,171.174255391989,0,1488,0,5,1433,348.918353105373
32462,5,5031,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,9,3057,294.406280667321,0,1556,0,9,1501,599.600266489007
32463,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,7,3149,222.292791362337,1,1659,60.2772754671489,6,1490,402.684563758389
32464,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,5,3897,128.303823453939,1,2047,48.8519785051295,4,1850,216.216216216216
32465,5,5034,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,12,4064,295.275590551181,1,2128,46.9924812030075,11,1936,568.181818181818
32466,5,5034,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,2,7942,25.182573659028,0,4386,0,2,3556,56.2429696287964
32467,5,5036,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,404,247.524752475248,0,224,0,1,180,555.555555555556
32468,5,5038,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,1274,235.478806907378,0,655,0,3,619,484.652665589661
32469,5,5038,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,2072,48.2625482625483,0,1079,0,1,993,100.704934541793
32470,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,6,2341,256.300726185391,1,1216,82.2368421052632,5,1125,444.444444444444
32471,5,5040,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,7,2237,312.919088064372,0,1190,0,7,1047,668.576886341929
32472,5,5040,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,3,3774,79.4912559618442,0,1998,0,3,1776,168.918918918919
32473,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,3,623,481.540930979133,0,337,0,3,286,1048.95104895105
32474,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,779,128.369704749679,1,407,245.700245700246,0,372,0
32475,5,5044,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,1,784,127.551020408163,0,406,0,1,378,264.550264550265
32476,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,5,11702,42.7277388480602,1,6041,16.553550736633,4,5661,70.658894188306
32477,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,22,14345,153.36354130359,4,7344,54.4662309368192,18,7001,257.106127696043
32478,5,5045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,22,14344,153.374233128834,1,7225,13.840830449827,21,7119,294.985250737463
32479,5,5045,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,6,26144,22.9498164014688,0,12829,0,6,13315,45.0619601952685
32480,5,5051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,1,3705,26.9905533063428,0,2007,0,1,1698,58.8928150765607
32481,5,5055,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,668,149.700598802395,0,358,0,1,310,322.58064516129
32482,5,5055,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,2,847,236.127508854782,0,464,0,2,383,522.193211488251
32483,5,5059,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,1,406,246.305418719212,0,208,0,1,198,505.050505050505
32484,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,3,4279,70.1098387473709,1,2177,45.9347726228755,2,2102,95.1474785918173
32485,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,16,4752,336.700336700337,3,2442,122.850122850123,13,2310,562.770562770563
32486,5,5079,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,7,9699,72.1723889060728,0,4982,0,7,4717,148.399406402374
32487,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,20,35645,56.1088511712723,5,18322,27.2895972055452,15,17323,86.590082549212
32488,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,35,42775,81.8234950321449,6,21815,27.5040110016044,29,20960,138.358778625954
32489,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,39,46382,84.0843430641197,4,23345,17.1342899978582,35,23037,151.929504709815
32490,5,5088,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,9,112879,7.9731393793354,1,57090,1.75162024873008,8,55789,14.3397443940562
32491,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,2,1073,186.393289841566,0,541,0,2,532,375.93984962406
32492,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,1126,266.429840142096,0,569,0,3,557,538.599640933573
32493,5,5091,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,1723,58.0383052814858,0,896,0,1,827,120.918984280532
32494,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,4,1378,290.275761973875,1,714,140.056022408964,3,664,451.807228915663
32495,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,4,1760,227.272727272727,0,913,0,4,847,472.255017709563
32496,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,1,1802,55.4938956714761,0,934,0,1,868,115.207373271889
32497,5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,840,119.047619047619,0,422,0,1,418,239.234449760766
32498,5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,971,308.959835221421,0,528,0,3,443,677.200902934537
32499,5,5113,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,1089,91.8273645546373,0,531,0,1,558,179.21146953405
32500,5,5113,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,1789,55.8971492453885,0,976,0,1,813,123.0012300123
32501,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,3749,26.6737796745799,0,1946,0,1,1803,55.4631170271769
32502,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,2,4313,46.3714351959193,2,2286,87.4890638670166,0,2027,0
32503,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,3905,76.8245838668374,0,2125,0,3,1780,168.539325842697
32504,5,5120,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,5234,19.105846388995,0,2739,0,1,2495,40.0801603206413
32505,5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,1,932,107.296137339056,0,456,0,1,476,210.084033613445
32506,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,13,4494,289.274588340009,2,2296,87.1080139372822,11,2198,500.454959053685
32507,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,14,5631,248.623690285917,6,2847,210.748155953635,8,2784,287.35632183908
32508,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,18,6367,282.707711638134,0,3181,0,18,3186,564.971751412429
32509,5,5129,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,3,15449,19.418732604052,0,7682,0,3,7767,38.6249517188104
32510,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,822,121.654501216545,0,413,0,1,409,244.498777506112
32511,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,4,1128,354.609929078014,0,601,0,4,527,759.013282732448
32512,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,5,1152,434.027777777778,0,624,0,5,528,946.969696969697
32513,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,1248,80.1282051282051,1,630,158.730158730159,0,618,0
32514,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,10,1594,627.352572145546,2,794,251.889168765743,8,800,1000
32515,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,6,1638,366.300366300366,1,816,122.549019607843,5,822,608.272506082725
32516,5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,3,6249,48.0076812289966,2,3180,62.8930817610063,1,3069,32.5839035516455
32517,5,5147,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,10536,9.49126803340927,0,5375,0,1,5161,19.3760899050572
32518,5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,265,377.358490566038,0,138,0,1,127,787.40157480315
32519,5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,2,321,623.052959501558,1,164,609.756097560976,1,157,636.942675159236
32520,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,9653,10.3594737387341,0,4956,0,1,4697,21.2901852246115
32521,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,4,11433,34.986442753433,0,5823,0,4,5610,71.301247771836
32522,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,15,10792,138.991845811712,3,5401,55.5452693945566,12,5391,222.593210907067
32523,5,5154,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,3,17786,16.8671989204993,0,8607,0,3,9179,32.6832988342957
32524,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,5863,17.0561146170902,0,3033,0,1,2830,35.3356890459364
32525,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,6,7359,81.5328169588259,1,3764,26.567481402763,5,3595,139.082058414465
32526,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,7338,40.8830744071954,0,3683,0,3,3655,82.0793433652531
32527,5,5172,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,4,11949,33.475604653109,0,5764,0,4,6185,64.6725949878739
32528,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,3,652,460.122699386503,1,331,302.114803625378,2,321,623.052959501558
32529,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,4,841,475.624256837099,1,421,237.529691211401,3,420,714.285714285714
32530,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,5,865,578.034682080925,0,430,0,5,435,1149.42528735632
32531,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,4,1863,214.707461084273,1,969,103.199174406605,3,894,335.570469798658
32532,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,3,2447,122.599100939926,1,1278,78.2472613458529,2,1169,171.086398631309
32533,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,2540,118.110236220472,0,1320,0,3,1220,245.901639344262
32534,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,1326,75.4147812971342,0,684,0,1,642,155.763239875389
32535,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,1500,66.6666666666667,0,753,0,1,747,133.868808567604
32536,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,1,1410,70.9219858156028,0,696,0,1,714,140.056022408964
32537,5,5206,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,2,424,471.698113207547,0,236,0,2,188,1063.82978723404
32538,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,3,1497,200.400801603206,2,773,258.732212160414,1,724,138.121546961326
32539,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,3,2064,145.348837209302,1,1062,94.1619585687382,2,1002,199.600798403194
32540,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,7,2244,311.942959001783,0,1145,0,7,1099,636.942675159236
32541,5,5209,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,3607,27.7238702522872,0,1817,0,1,1790,55.8659217877095
32542,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,8,4426,180.75011296882101,2,2258,88.5739592559788,6,2168,276.752767527675
32543,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,12,5644,212.615166548547,6,2899,206.967919972404,6,2745,218.579234972678
32544,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,17,6515,260.936300844206,2,3326,60.1322910402886,15,3189,470.366886171214
32545,5,5212,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,7,15371,45.540303168304,0,7796,0,7,7575,92.4092409240924
32546,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,9,3078,292.397660818713,1,1603,62.3830318153462,8,1475,542.372881355932
32547,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,15,3310,453.172205438067,3,1710,175.438596491228,12,1600,750
32548,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,6,2794,214.745884037223,1,1425,70.1754385964912,5,1369,365.230094959825
32549,5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,2,1490,134.228187919463,0,818,0,2,672,297.619047619048
32550,5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,6,1862,322.234156820623,3,941,318.809776833156,3,921,325.732899022801
32551,5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,1963,152.827305145186,0,932,0,3,1031,290.9796314258
32552,5,5237,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,3653,27.3747604708459,0,1719,0,1,1934,51.7063081695967
32553,5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,2,1054,189.753320683112,1,573,174.520069808028,1,481,207.900207900208
32554,5,5250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,7444,13.4336378291241,0,3771,0,1,3673,27.2257010618023
32555,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,9,5022,179.21146953405,1,2575,38.8349514563107,8,2447,326.930935839804
32556,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,6,5767,104.040228888504,2,2913,68.6577411603158,4,2854,140.154169586545
32557,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,12,5774,207.828195358504,1,2880,34.7222222222222,11,2894,380.096751900484
32558,5,5148,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,4,11936,33.5120643431635,0,6024,0,4,5912,67.65899864682
32559,5,5697,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,5,3615,138.312586445367,0,1818,0,5,1797,278.241513633834
32560,5,5697,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,6371,15.6961230576048,1,3049,32.797638570023,0,3322,0
32561,5,5264,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,2,1163,171.969045571797,0,557,0,2,606,330.03300330033
32562,5,5264,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,2159,46.3177396943029,0,1115,0,1,1044,95.7854406130268
32563,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,3,10802,27.7726346972783,2,5508,36.3108206245461,1,5294,18.8893086513034
32564,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,7,13345,52.4541026601724,2,6913,28.930999566035,5,6432,77.7363184079602
32565,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,9,15080,59.6816976127321,2,7774,25.7267815796244,7,7306,95.8116616479606
32566,5,5266,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,7,38759,18.0603214737222,0,19045,0,7,19714,35.5077609820432
32567,5,5282,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,4,2132,187.617260787993,0,1099,0,4,1033,387.221684414327
32568,5,5282,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,4,3634,110.071546505228,2,1922,104.058272632674,2,1712,116.822429906542
32569,5,5284,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,2566,38.971161340608,0,1318,0,1,1248,80.1282051282051
32570,5,5306,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,534,187.265917602996,0,282,0,1,252,396.825396825397
32571,5,5306,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,5,638,783.699059561129,0,321,0,5,317,1577.28706624606
32572,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,3323,30.0932891965092,0,1757,0,1,1566,63.8569604086846
32573,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,6,4123,145.525103080281,0,2136,0,6,1987,301.962757926522
32574,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,14,4507,310.627912136676,0,2294,0,14,2213,632.625395390872
32575,5,5308,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,2,10099,19.8039409842559,0,5139,0,2,4960,40.3225806451613
32576,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,624,160.25641025641,0,297,0,1,327,305.810397553517
32577,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,2,901,221.975582685905,1,490,204.081632653061,1,411,243.30900243309
32578,5,5310,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,1403,71.2758374910905,0,720,0,1,683,146.412884333821
32579,5,5313,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,1088,91.9117647058824,0,582,0,1,506,197.628458498024
32580,5,5315,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,664,150.602409638554,0,346,0,1,318,314.465408805032
32581,5,5315,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,1164,85.9106529209622,0,585,0,1,579,172.711571675302
32582,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,5,3848,129.93762993763,1,2050,48.7804878048781,4,1798,222.469410456062
32583,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,14,4460,313.90134529148,4,2357,169.707254985151,10,2103,475.511174512601
32584,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,8,4684,170.794192997438,1,2462,40.6173842404549,7,2222,315.031503150315
32585,5,5321,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,2,598,334.448160535117,0,299,0,2,299,668.896321070234
32586,5,5321,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,1,711,140.646976090014,0,355,0,1,356,280.898876404494
32587,5,5321,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,725,413.793103448276,0,369,0,3,356,842.696629213483
32588,5,5321,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,3,1505,199.335548172757,0,763,0,3,742,404.312668463612
32589,5,5347,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,1,785,127.388535031847,0,417,0,1,368,271.739130434783
32590,5,5353,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,1,410,243.90243902439,0,204,0,1,206,485.436893203883
32591,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,7,16233,43.122035360069,2,8365,23.9091452480574,5,7868,63.5485510930351
32592,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,21,19444,108.002468627854,6,9985,60.0901352028042,15,9459,158.579130986362
32593,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,40,21457,186.419350328564,4,10907,36.6736957916934,36,10550,341.232227488152
32594,5,5360,121,Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años,2021,5,7,55271,12.6648694613812,1,27774,3.60048966659466,6,27497,21.8205622431538
32595,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,7,2684,260.80476900149,1,1399,71.4796283059328,6,1285,466.926070038911
32596,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,2736,109.649122807018,0,1478,0,3,1258,238.473767885533
32597,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,5,1243,402.252614641995,1,641,156.00624024961,4,602,664.451827242525
32598,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,3,1315,228.136882129278,1,699,143.061516452074,2,616,324.675324675325
32599,5,5368,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,2,799,250.312891113892,0,409,0,2,390,512.820512820513
32600,5,5368,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,3,7,1057,662.251655629139,1,545,183.48623853211,6,512,1171875
32601,5,5368,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,4,11,1138,966.608084358524,2,576,347.222222222222,9,562,1601.42348754448
32602,5,5376,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2021,2,7,4182,167.384026781444,1,2081,48.0538202787122,6,2101,285.5782960495
