id,cdep,cmun,cindica,nomind,periodo,edadR,casos,poblacion,tasa,casosh,poblacionh,tasah,casosm,poblacionm,tasam
10820,5,5059,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,436,229.357798165138,-,227,0,1,209,"478,47"
10821,5,5079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,6,4669,128.507174983937,2,2388,"83,75",4,2281,"175,36"
10822,5,5088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,35,36712,95.336674656788,7,18739,"37,36",28,17973,"155,79"
10823,5,5086,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,713,0,-,367,0,-,346,0
10824,5,5091,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,981,203.873598369011,1,501,"199,6",1,480,"208,33"
10825,5,5093,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,1872,160.25641025641,2,944,"211,86",1,928,"107,76"
10826,5,5107,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,938,0,-,480,0,-,458,0
10827,5,5113,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,688,0,-,361,0,-,327,0
10828,5,5120,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,4786,41.7885499373172,1,2445,"40,9",1,2341,"42,72"
10829,5,5125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,890,224.719101123596,1,465,"215,05",1,425,"235,29"
10830,5,5129,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,7,5759,121.548880013891,4,2940,"136,05",3,2819,"106,42"
10831,5,5134,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,923,0,-,475,0,-,448,0
10832,5,5138,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1859,53.7923614846692,-,942,0,1,917,"109,05"
10833,5,5142,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,442,0,-,226,0,-,216,0
10834,5,5145,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,476,0,-,247,0,-,229,0
10835,5,5147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,6435,0,-,3278,0,-,3157,0
10836,5,5150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,322,0,-,164,0,-,158,0
10837,5,5154,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,11553,0,-,5893,0,-,5660,0
10838,5,5172,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,8795,45.480386583286,1,4476,"22,34",3,4319,"69,46"
10839,5,5190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,781,0,-,400,0,-,381,0
10840,5,5101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,2704,110.94674556213,-,1381,0,3,1323,"226,76"
10841,5,5197,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1300,76.9230769230769,-,664,0,1,636,"157,23"
10842,5,5206,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,273,0,-,138,0,-,135,0
10843,5,5209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,2260,176.991150442478,-,1165,0,4,1095,"365,3"
10844,5,5212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,9,4673,192.595762893216,1,2403,"41,61",8,2270,"352,42"
10845,5,5234,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,2665,75.046904315197,-,1357,0,2,1308,"152,91"
10846,5,5237,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,2101,47.5963826749167,1,1076,"92,94",-,1025,0
10847,5,5240,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1199,0,-,613,0,-,586,0
10848,5,5250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,5651,35.3919660237126,1,2899,"34,49",1,2752,"36,34"
10849,5,5148,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,6,4756,126.156433978133,2,2442,"81,9",4,2314,"172,86"
10850,5,5697,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,2238,44.6827524575514,-,1146,0,1,1092,"91,58"
10851,5,5264,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,932,0,-,477,0,-,455,0
10852,5,5266,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,20,15180,131.752305665349,4,7762,"51,53",16,7418,"215,69"
10853,5,5282,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1911,0,-,972,0,-,939,0
10854,5,5284,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,1932,103.51966873706,1,987,"101,32",1,945,"105,82"
10855,5,5306,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,400,250,-,205,0,1,195,"512,82"
10856,5,5308,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,4546,87.989441267048,1,2309,"43,31",3,2237,"134,11"
10857,5,5310,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1096,0,-,552,0,-,544,0
10858,5,5313,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,882,113.378684807256,-,451,0,1,431,"232,02"
10859,5,5315,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,545,0,-,277,0,-,268,0
10860,5,5318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,6,4505,133.185349611543,1,2294,"43,59",5,2211,"226,14"
10861,5,5321,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,450,0,-,230,0,-,220,0
10862,5,5347,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,613,163.132137030995,-,318,0,1,295,"338,98"
10863,5,5353,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,399,0,-,205,0,-,194,0
10864,5,5360,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,9,20499,43.9045807112542,2,10507,"19,03",7,9992,"70,06"
10865,5,5361,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,2853,105.15247108307,1,1446,"69,16",2,1407,"142,15"
10866,5,5364,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1411,0,-,727,0,-,684,0
10867,5,5368,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1091,91.6590284142988,-,556,0,1,535,"186,92"
10868,5,5376,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,4527,22.0896841175171,1,2323,"43,05",-,2204,0
10869,5,5380,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,5053,59.370670888581,1,2590,"38,61",2,2463,"81,2"
10870,5,5390,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,627,0,-,319,0,-,308,0
10871,5,5400,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,1864,107.296137339056,-,953,0,2,911,"219,54"
10872,5,5411,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,742,0,-,383,0,-,359,0
10873,5,5425,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,617,162.074554294976,-,311,0,1,306,"326,8"
10874,5,5440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,5331,18.758206715438,1,2715,"36,83",-,2616,0
10875,5,5001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,202,146128,138.234972079273,48,74743,"64,22",154,71385,"215,73"
10876,5,5467,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,596,0,-,305,0,-,291,0
10877,5,5475,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,451,0,-,231,0,-,220,0
10878,5,5480,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,2175,137.931034482759,1,1112,"89,93",2,1063,"188,15"
10879,5,5483,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1759,0,-,909,0,-,850,0
10880,5,5495,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2737,0,-,1398,0,-,1339,0
10881,5,5490,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,7137,14.0114894213255,1,3650,"27,4",-,3487,0
10882,5,5501,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,320,625,-,165,0,2,155,"1290,32"
10883,5,5541,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1555,0,-,792,0,-,763,0
10884,5,5541,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,1555,257.234726688103,2,792,"252,53",2,763,"262,12"
10885,5,5543,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,1098,182.149362477231,-,575,0,2,523,"382,41"
10886,5,5576,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,745,0,-,380,0,-,365,0
10887,5,5579,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,4137,96.688421561518,1,2114,"47,3",3,2023,"148,29"
10888,5,5585,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1811,0,-,938,0,-,873,0
10889,5,5591,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1979,0,-,1018,0,-,961,0
10890,5,5604,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2825,0,-,1459,0,-,1366,0
10891,5,5607,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1682,0,-,862,0,-,820,0
10892,5,5615,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,8,9921,80.6370325572019,4,5068,"78,93",4,4853,"82,42"
10893,5,5628,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,948,0,-,484,0,-,464,0
10894,5,5631,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,2695,148.423005565863,-,1370,0,4,1325,"301,89"
10895,5,5642,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1926,51.9210799584631,-,991,0,1,935,"106,95"
10896,5,5647,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,649,154.083204930663,-,334,0,1,315,"317,46"
10897,5,5649,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1562,0,-,803,0,-,759,0
10898,5,5649,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1562,0,-,803,0,-,759,0
10899,5,5656,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1189,84.1042893187552,-,607,0,1,582,"171,82"
10900,5,5658,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,396,252.525252525253,-,201,0,1,195,"512,82"
10901,5,5659,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,3364,59.4530321046373,1,1716,"58,28",1,1648,"60,68"
10902,5,5660,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1100,90.9090909090909,-,569,0,1,531,"188,32"
10903,5,5664,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,2596,38.5208012326656,1,1316,"75,99",-,1280,0
10904,5,5665,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,3832,0,-,1962,0,-,1870,0
10905,5,5664,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2596,0,-,1316,0,-,1280,0
10906,5,5667,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1044,0,-,543,0,-,501,0
10907,5,5674,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1462,0,-,752,0,-,710,0
10908,5,5674,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1462,0,-,752,0,-,710,0
10909,5,5679,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2110,0,-,1079,0,-,1031,0
10910,5,5042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,2553,78.3392087739914,1,1315,"76,05",1,1238,"80,78"
10911,5,5686,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,3183,0,-,1601,0,-,1582,0
10912,5,5042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2553,0,-,1315,0,-,1238,0
10913,5,5690,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1075,0,-,551,0,-,524,0
10914,5,5736,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,4190,71.5990453460621,-,2151,0,3,2039,"147,13"
10915,5,5756,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,3247,123.190637511549,1,1659,"60,28",3,1588,"188,92"
10916,5,5761,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1322,75.642965204236,-,682,0,1,640,"156,25"
10917,5,5789,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1188,0,-,605,0,-,583,0
10918,5,5790,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,5396,37.0644922164566,1,2759,"36,25",1,2637,"37,92"
10919,5,5792,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,786,254.452926208651,1,406,"246,31",1,380,"263,16"
10920,5,5809,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1133,0,-,583,0,-,550,0
10921,5,5819,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,726,0,-,375,0,-,351,0
10922,5,5837,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,5,18264,27.3762593079282,1,9487,"10,54",4,8777,"45,57"
10923,5,5842,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,846,0,-,443,0,-,403,0
10924,5,5847,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,4552,87.8734622144112,1,2343,"42,68",3,2209,"135,81"
10925,5,5854,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2610,0,-,1337,0,-,1273,0
10926,5,5856,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,606,165.016501650165,-,312,0,1,294,"340,14"
10927,5,5858,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1110,0,-,565,0,-,545,0
10928,5,5861,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1058,0,-,543,0,-,515,0
10929,5,5873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,566,0,-,290,0,-,276,0
10930,5,5885,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,971,0,-,496,0,-,475,0
10931,5,5887,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,4916,40.6834825061025,-,2516,0,2,2400,"83,33"
10932,5,5890,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2343,0,-,1197,0,-,1146,0
10933,5,5893,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,1798,166.852057842047,1,918,"108,93",2,880,"227,27"
10934,5,5895,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,3459,0,-,1775,0,-,1684,0
10935,81,81001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,16,11386,140.523449850694,2,5755,"34,75",14,5631,"248,62"
10936,81,81065,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,5176,38.6398763523957,-,2623,0,2,2553,"78,34"
10937,81,81220,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,439,227.790432801822,-,224,0,1,215,"465,12"
10938,81,81300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,3194,0,-,1615,0,-,1579,0
10939,81,81591,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,482,0,-,246,0,-,236,0
10940,81,81736,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,5921,33.7780780273602,-,3029,0,2,2892,"69,16"
10941,81,81794,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,4,6502,61.5195324515534,1,3360,"29,76",3,3142,"95,48"
10942,8,8078,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,5190,38.5356454720617,-,2653,0,2,2537,"78,83"
10943,8,8001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,88,99565,88.38447245518,29,50935,"56,94",59,48630,"121,32"
10944,8,8137,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1863,0,-,957,0,-,906,0
10945,8,8141,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1287,0,-,673,0,-,614,0
10946,8,8296,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,4168,23.9923224568138,-,2144,0,1,2024,"49,41"
10947,8,8372,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1502,0,-,781,0,-,721,0
10948,8,8421,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2819,0,-,1444,0,-,1375,0
10949,8,8433,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,10,11780,84.889643463497407,4,6043,"66,19",6,5737,"104,58"
10950,8,8436,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1357,0,-,702,0,-,655,0
10951,8,8520,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2263,0,-,1167,0,-,1096,0
10952,8,8549,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,558,0,-,282,0,-,276,0
10953,8,8558,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,1385,216.606498194946,2,714,"280,11",1,671,"149,03"
10954,8,8560,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2353,0,-,1204,0,-,1149,0
10955,8,8573,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,3,2215,135.440180586907,1,1151,"86,88",2,1064,"187,97"
10956,8,8606,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2839,0,-,1446,0,-,1393,0
10957,8,8634,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,2704,73.9644970414201,1,1371,"72,94",1,1333,"75,02"
10958,8,8638,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,9950,10.0502512562814,-,5115,0,1,4835,"20,68"
10959,8,8675,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1218,0,-,622,0,-,596,0
10960,8,8685,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2071,0,-,1056,0,-,1015,0
10961,8,8758,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,37,55274,66.9392481094185,8,28227,"28,34",29,27047,"107,22"
10962,8,8770,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,766,0,-,394,0,-,372,0
10963,8,8832,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,990,101.010101010101,1,508,"196,85",-,482,0
10964,8,8849,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,896,111.607142857143,-,458,0,1,438,"228,31"
10965,11,11001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,590,597730,98.7067739614876,152,306323,"49,62",438,291407,"150,31"
10966,13,13006,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2356,0,-,1207,0,-,1149,0
10967,13,13042,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2254,0,-,1153,0,-,1101,0
10968,13,13052,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,7273,13.7494843943352,-,3699,0,1,3574,"27,98"
10969,13,13062,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1069,0,-,565,0,-,504,0
10970,13,13074,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2299,0,-,1170,0,-,1129,0
10971,13,13140,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,2512,0,-,1327,0,-,1185,0
10972,13,13160,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,929,0,-,475,0,-,454,0
10973,13,13001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,72,84272,85.4376305297133,20,42979,"46,53",52,41293,"125,93"
10974,13,13188,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,0,1188,0,-,608,0,-,580,0
10975,13,13222,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,2,1433,139.567341242149,-,742,0,2,691,"289,44"
10976,13,13212,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,1,1531,65.3167864141084,-,788,0,1,743,"134,59"
10977,13,13244,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes",2013,2,7,8989,77.8729558349093,2,4633,"43,17",5,4356,"114,78"
